,review
148567,0.9768873
22847,0.93922985
109012,0.99781775
144991,0.42476916
70599,0.99460053
26744,0.3542014
1122,0.9887336
121153,0.9871422
46272,0.9118252
135118,0.972398
53814,0.10716812
105393,0.029352697
57208,0.30985966
82504,0.8806829
72331,0.59524333
122820,0.97435945
139642,0.97331583
11408,0.23472464
121669,0.0023314664
102371,0.97183263
131328,0.8812654
42406,0.04442982
46837,0.76030046
72192,0.039862067
96707,0.90575564
159134,0.12518065
155548,0.018567199
152500,0.04235255
158749,0.5175449
89499,0.66374093
156300,0.85556173
67605,0.19938774
15169,0.685965
103445,0.06108563
115573,0.9729825
109234,0.8588137
96136,0.68020993
58321,0.21527566
92559,0.9207201
87696,0.40980092
472,0.009266197
148224,0.94043607
133674,0.06111282
71028,0.860352
69332,0.9281577
99593,0.95668286
115176,0.14305417
85972,0.64590305
103885,0.39047888
5074,0.963852
25950,0.7849015
47394,0.540734
154109,0.68414825
100361,0.1111592
142108,0.73652154
126081,0.9974578
16165,0.3112975
1233,0.0132400235
35508,0.96502763
72955,0.105895765
27638,0.8263824
146891,0.33085465
60979,0.87926567
148520,0.9724115
132270,0.76758623
8918,0.28964192
151995,0.98165816
136364,0.9972034
9903,0.6471354
7309,0.7810487
68509,0.36254275
85807,0.88372576
52927,0.27216914
51405,0.7798351
89590,0.70993674
123348,0.26953155
72699,0.18363261
26860,0.7724401
3657,0.6082052
62621,0.92852634
128778,0.79806405
27199,0.26729003
123938,0.0973213
43227,0.5513246
110036,0.735893
115905,0.27777445
72572,0.14142007
12543,0.7151441
144269,0.1565261
113439,0.97021437
14135,0.55256313
16537,0.2501461
135852,0.77153623
71795,0.99734503
100067,0.8018209
624,0.4395991
41945,0.9674042
11273,0.20061989
137864,0.1474696
101272,0.8566365
25625,0.96370417
77182,0.98639864
99790,0.5750012
125762,0.58950627
56985,0.22830458
98886,0.9966018
102501,0.17929906
50051,0.98527414
66378,0.8499083
144389,0.73863626
119942,0.9509607
12683,0.41738516
25442,0.4904352
36213,0.069184236
11483,0.821649
41488,0.32451767
78915,0.67194295
38693,0.52612716
38194,0.5658408
85376,0.7486227
124403,0.94881946
7439,0.15162265
65271,0.20042253
143065,0.35153642
50818,0.2191045
12643,0.646068
42002,0.033709183
128969,0.37485188
98779,0.037680924
131204,0.90832156
61369,0.97110623
50872,0.73672885
115373,0.5844599
7686,0.018260945
134745,0.87215245
71264,0.75164354
110796,0.6672559
123364,0.9511335
139671,0.96995115
107053,0.496484
84709,0.44019172
30310,0.9365502
110322,0.9878833
21992,0.88845485
160796,0.8722707
143088,0.56602675
118162,0.7169168
152664,0.5754829
33092,0.98252743
39581,0.5615651
74407,0.8766292
31293,0.9370581
1887,0.93125147
100052,0.98831093
76284,0.45746717
48513,0.90851384
130384,0.9622905
68865,0.9851711
43082,0.90516055
80896,0.7573301
59501,0.021154497
92356,0.5037718
158939,0.99622965
16548,0.98672825
136093,0.9031495
89854,0.43799534
114570,0.78082377
78248,0.9748558
6404,0.3255823
154640,0.03585772
38905,0.14587033
38575,0.9027988
33079,0.23885621
130740,0.14709063
143967,0.7260899
1011,0.19594985
82916,0.3917467
160251,0.082838684
30918,0.9257018
155393,0.9811921
47739,0.32451767
12094,0.19106096
41866,0.8019906
148796,0.52612716
68771,0.17929906
24183,0.9422646
141107,0.09473088
12347,0.8779286
32683,0.8566365
104726,0.4395991
106632,0.90238833
77290,0.9674042
108191,0.98639864
94543,0.9146743
153777,0.2852955
100483,0.9509607
37868,0.99734503
31985,0.7784455
138743,0.1474696
71560,0.9652772
137122,0.069184236
155488,0.97621405
153131,0.98527414
93257,0.9966018
145856,0.8499083
12272,0.821649
17121,0.96456265
156580,0.73863626
161078,0.67194295
125658,0.4904352
114548,0.41738516
22758,0.5750012
69625,0.58950627
139216,0.57168555
32482,0.58652425
143389,0.73835105
140006,0.060747877
68613,0.969192
140991,0.7727531
97276,0.39454505
120006,0.019451246
44987,0.9009729
113128,0.91589063
88771,0.40741548
79696,0.85447454
41282,0.9523222
120217,0.8581787
159444,0.8308223
22798,0.9870725
119992,0.8605646
127308,0.56313324
35214,0.7745166
136689,0.9546595
25266,0.9551145
125988,0.8375582
42458,0.89499414
142550,0.1316627
128305,0.7807625
3126,0.99733746
140910,0.9906306
97624,0.983058
29479,0.87802625
33472,0.5603105
145836,0.61961883
43224,0.9954952
20770,0.95073694
64290,0.9673605
27486,0.46361974
152156,0.9444972
143502,0.75151503
7335,0.84519374
92943,0.60886854
89395,0.55187535
7431,0.06309546
11974,0.4241202
154418,0.7305007
120890,0.6324992
134794,0.61662865
129136,0.96965003
46228,0.4794322
90101,0.6789902
12048,0.7266048
118598,0.49428988
16801,0.81608945
75062,0.58858895
124228,0.8833441
148035,0.9072531
137069,0.80941373
129680,0.77791154
80111,0.9345368
42829,0.25777045
31291,0.64613897
13533,0.06324684
93949,0.9878323
101658,0.8858033
50107,0.93244165
36696,0.56808615
92287,0.5611403
152249,0.18303846
52766,0.90694094
51247,0.812557
28371,0.98665804
14111,0.6013875
125622,0.98903674
43433,0.92399114
129842,0.7764565
25742,0.81878984
94898,0.9574774
141695,0.8057528
10456,0.8033602
110593,0.9178495
103964,0.8963535
49686,0.122340046
115799,0.60742384
131278,0.8599849
41769,0.90716356
53312,0.82057434
10329,0.9301122
27452,0.9648561
143706,0.60866207
116674,0.8650286
153994,0.5346413
3460,0.9986193
42942,0.92613196
136019,0.7147054
97796,0.80792403
63797,0.9748449
95513,0.9934469
5112,0.6602333
141631,0.95615643
69124,0.98964673
55901,0.8785286
77537,0.49915957
18167,0.99743253
52221,0.6692993
97800,0.47108
92309,0.93315536
31388,0.78358865
48252,0.585013
8694,0.9155585
6840,0.3217797
47759,0.33103046
152745,0.44605786
92593,0.023701748
131191,0.8809136
105232,0.115249105
123613,0.8719695
61328,0.7858006
55466,0.5530894
39705,0.9656106
77473,0.6627015
133779,0.35008693
71923,0.98764664
32697,0.5211879
64335,0.3096408
146807,0.9465086
92669,0.7296595
110487,0.38641793
112989,0.98114806
32721,0.3267672
28987,0.4714344
40699,0.8568545
141825,0.7259794
158743,0.9126055
86422,0.6469365
28713,0.2565912
113730,0.07602658
129866,0.07284353
52714,0.9932283
152654,0.23158601
110961,0.5887289
104772,0.5148678
9933,0.013837656
22827,0.025839144
115748,0.84430116
98124,0.6679146
26996,0.72554475
62039,0.9888115
183,0.6845219
78989,0.10116587
7238,0.2817741
120101,0.02055346
8055,0.94886345
41856,0.60820675
10582,0.94222176
63081,0.9534467
71530,0.40976363
119175,0.98393816
131765,0.54565674
27275,0.9918224
130799,0.47026652
131272,0.6621906
52731,0.89006376
86955,0.04260659
153898,0.39830542
45131,0.6083933
118954,0.17075756
22589,0.6918955
50615,0.21899016
111663,0.496882
92813,0.9076569
29218,0.006419834
50030,0.7010603
67670,0.29545715
77534,0.71750504
149929,0.54914254
158537,0.9232694
60142,0.17767423
119752,0.8878422
132618,0.9778516
154403,0.41232184
44115,0.856004
83198,0.98023456
95483,0.7926435
138920,0.7997863
64079,0.75152135
109594,0.9805628
94243,0.42073804
21482,0.91416067
99922,0.80833167
136031,0.18383898
83677,0.33454096
3828,0.9388919
109779,0.8095205
88604,0.016484037
123816,0.43964404
116981,0.14191088
137267,0.62915224
68390,0.826512
94250,0.9116189
159326,0.64926296
32075,0.4169084
53888,0.97801334
58635,0.2971397
12963,0.05515919
69658,0.8729899
21553,0.44313872
115857,0.8116361
64474,0.6844557
63617,0.8878039
82957,0.6917864
99184,0.90339863
62759,0.6224671
21038,0.53055453
33806,0.2753259
115963,0.6620236
148247,0.44641566
159445,0.85493994
157522,0.71104854
84949,0.3034057
127531,0.2166813
108402,0.3980414
112639,0.917219
110683,0.81495947
21233,0.59741306
138415,0.5738734
61901,0.9849301
73993,0.15240692
2030,0.9561884
114414,0.44379047
161068,0.046363764
76555,0.6478951
18693,0.24454927
95293,0.71978265
58210,0.97040683
109512,0.9263786
72167,0.039784495
3607,0.2964974
3605,0.08488676
89029,0.31524733
126070,0.49807292
14399,0.20990323
36071,0.18870024
153923,0.16121164
19471,0.57259035
152802,0.5094793
37076,0.88702255
85696,0.06720928
40582,0.7801987
10189,0.99361277
22782,0.46664438
151720,0.13393661
137008,0.9852131
70203,0.9797906
12760,0.034526553
18439,0.018051017
120113,0.051270656
76941,0.10688044
139680,0.5561156
159310,0.9517076
25769,0.84748554
135928,0.19003004
32407,0.6586729
150295,0.95464736
127949,0.022563238
145653,0.062007844
154068,0.640599
52152,0.36817533
29326,0.18828341
155988,0.49651155
62843,0.8596591
8522,0.75684077
39736,0.8454937
122106,0.10193526
58024,0.47317347
144572,0.35215726
47187,0.032916103
88150,0.1763479
43226,0.9292976
59244,0.98615503
119869,0.12693028
111147,0.52615476
6137,0.97328913
134894,0.30141065
40817,0.43186408
155982,0.6167844
68569,0.085441075
101619,0.9527377
19627,0.92344177
157692,0.56240976
109207,0.9712085
148328,0.25364348
61345,0.98287064
157861,0.5075577
143957,0.0075306906
40795,0.7266009
109986,0.7451938
92897,0.9680996
131005,0.75859445
134087,0.7062
117813,0.79261637
15291,0.99056333
149736,0.011556684
64436,0.989662
42657,0.13006291
2830,0.773314
118757,0.6392538
96409,0.8107996
8228,0.5935437
3483,0.9494287
41971,0.7698825
45353,0.84097594
31380,0.9969816
78789,0.056263685
12850,0.98375976
55042,0.84172636
16736,0.41316468
50104,0.10174529
128631,0.1013137
111691,0.038226273
68576,0.99155724
82801,0.14235476
24370,0.61497355
144854,0.228467
144451,0.99002475
32376,0.15528558
85885,0.21371275
8340,0.9419217
7437,0.9933164
24494,0.96225333
49761,0.5794157
50201,0.9670455
88133,0.7659544
103627,0.9934828
101388,0.43035668
89203,0.6413367
145800,0.11738708
141783,0.030379945
152616,0.5868975
1085,0.8565986
12621,0.9940006
8842,0.9938921
21965,0.2912825
5291,0.89718306
17498,0.009468292
45818,0.24825235
113336,0.7959069
158424,0.3014196
73611,0.33091423
1281,0.31784692
32228,0.88738346
38113,0.11448606
117640,0.14072692
118176,0.6461619
23388,0.72725135
131446,0.97253484
7342,0.979125
22124,0.023877507
1244,0.111051925
150726,0.6154244
123474,0.40314236
127172,0.19645885
87681,0.90131634
143309,0.16149765
86998,0.79702675
125907,0.9521692
27930,0.97151184
106446,0.98135513
28321,0.64456105
847,0.034219112
34392,0.98677
77971,0.82730216
97503,0.9863342
62270,0.27119207
85247,0.8024363
34394,0.31430045
106577,0.8440979
110358,0.6238309
7607,0.5660943
146849,0.4784684
22097,0.4268055
43653,0.5873262
45876,0.9851819
122833,0.9733057
46973,0.6357819
148049,0.98339427
145304,0.9704071
2262,0.5291297
155869,0.5566998
96202,0.1324409
136522,0.99084
37714,0.15981092
149493,0.9911906
100640,0.9904518
159508,0.08363902
57961,0.87642246
115638,0.8482205
3762,0.6660902
1235,0.74687773
6735,0.9317226
59517,0.5363991
132272,0.67343265
154195,0.5494463
99464,0.32120022
49805,0.6025396
73685,0.98835856
111985,0.99608487
63769,0.9515677
115140,0.7634107
22555,0.72956926
150261,0.77883995
131540,0.9968551
16469,0.74355173
102560,0.98689705
27064,0.9928713
30927,0.14011174
107867,0.9074216
54248,0.9993075
19730,0.9175943
148075,0.8900576
11735,0.9880842
104545,0.9892148
13932,0.92654115
28857,0.7612403
148082,0.333259
37917,0.9909477
79671,0.97565424
81941,0.98568505
67883,0.9939533
131413,0.97696453
82909,0.19162771
54664,0.92205685
113452,0.9634194
128548,0.9938956
152425,0.034514267
130252,0.8659884
81755,0.9902413
20095,0.9497635
101292,0.9910761
101618,0.31413645
101477,0.54968697
67704,0.9827305
39668,0.98644173
12350,0.98457336
91418,0.46441975
44825,0.79614794
68924,0.9934449
68783,0.9937643
23573,0.98976314
81202,0.9742643
39563,0.81565344
29169,0.96517813
7681,0.9978154
103910,0.98823446
38608,0.96025246
117061,0.96194375
32284,0.9931446
241,0.99408853
94156,0.008727236
100383,0.40955326
52369,0.44182524
46796,0.9796523
11979,0.79775494
105170,0.9777627
101499,0.92366564
144323,0.9328549
8696,0.97612816
95416,0.19629383
67524,0.95852107
136756,0.94205326
14063,0.9447422
17881,0.95903546
54394,0.02182704
58734,0.9735254
31910,0.84314597
96849,0.99635655
109363,0.843347
110527,0.99037236
60419,0.95205534
131831,0.97926086
8087,0.7271419
96575,0.617046
150685,0.9919929
64519,0.99367845
21923,0.30348387
114291,0.93501025
76826,0.99112797
104448,0.99723446
114321,0.82141846
144737,0.9891571
55773,0.44980904
75398,0.9159982
131926,0.018941415
8168,0.96596134
70418,0.9647683
143268,0.9959959
80347,0.823222
53685,0.92286956
26062,0.9937601
127717,0.9289847
45366,0.6749978
24268,0.9928891
78462,0.99190587
95635,0.9971486
126577,0.99683553
155582,0.97540635
159328,0.9650887
89182,0.36974204
23833,0.93651223
54556,0.7394312
80134,0.65613616
67410,0.97520554
111733,0.33352306
23357,0.92303294
23320,0.7181429
149023,0.8582977
157944,0.16902196
151897,0.96439904
75559,0.60427326
109341,0.7890438
101644,0.9925872
117259,0.98769635
2077,0.64566135
28174,0.9482399
86888,0.8843956
75290,0.9845312
67188,0.68380404
64099,0.8779743
2867,0.9053763
118297,0.82533646
112082,0.5994273
77087,0.5139332
105068,0.8416285
60959,0.64668536
131139,0.7261284
100863,0.27842277
34148,0.21400023
86048,0.94230074
119267,0.16309503
29994,0.43869457
107967,0.2228047
135601,0.8480587
81741,0.98836035
139465,0.91496426
144589,0.8994356
26926,0.9438593
142268,0.7428093
53774,0.66356057
81853,0.9785696
159589,0.9373811
93731,0.9851838
113024,0.7005442
74621,0.3522484
113736,0.9668927
45146,0.90451795
110247,0.58649653
52776,0.98238975
8336,0.59705853
96696,0.6353187
117134,0.97383887
80271,0.9412151
45258,0.97706324
129896,0.5104121
81081,0.98471063
57227,0.93967956
44903,0.92856234
59328,0.16153285
145810,0.8942954
50903,0.73910683
33890,0.38321033
98122,0.027140046
7921,0.6582217
54933,0.7681427
100452,0.9570206
150104,0.35587585
37477,0.9916074
112672,0.020332487
85270,0.99403244
147660,0.96836776
21890,0.74175084
67190,0.9943147
54262,0.9939986
135747,0.7605255
157977,0.8147803
6468,0.886548
133013,0.695351
107019,0.14775285
67262,0.088887386
64974,0.9903663
15329,0.911331
87027,0.8382054
90793,0.9587767
72837,0.9827224
38129,0.77476346
23565,0.8558466
52939,0.92846644
30942,0.9841462
14830,0.9695672
25679,0.8771174
9920,0.5382278
141342,0.98524004
19628,0.99174964
92186,0.30617025
5795,0.90172374
81666,0.9800393
36382,0.81570303
17699,0.44564614
102032,0.9817605
4482,0.042602826
105883,0.9192581
142213,0.9863583
68083,0.9864266
153755,0.96952075
9896,0.50522417
85508,0.6142075
106934,0.7042036
98404,0.9893726
2870,0.73104864
111123,0.9858595
161132,0.85403293
45395,0.99605715
18513,0.7489358
44668,0.9745582
60220,0.9168558
141806,0.20835103
24341,0.55878925
149777,0.46412805
5514,0.43112877
72554,0.22564882
19085,0.9940297
97737,0.88730186
12461,0.5178334
88134,0.3231413
39528,0.62052673
30348,0.9811986
85343,0.96494955
35613,0.39123404
57036,0.3690614
148009,0.9507288
15444,0.9555284
10420,0.9421852
87260,0.59506696
43384,0.77752084
149329,0.055306517
128729,0.9856382
21388,0.7373279
95099,0.71396416
596,0.91718376
65571,0.9472466
45734,0.9933074
108979,0.9097393
58278,0.6288923
14167,0.729653
2467,0.92192394
46448,0.68492836
105410,0.7655874
88874,0.9322859
29196,0.7316208
77560,0.51352924
69731,0.8550827
105606,0.80657005
124598,0.95316696
74141,0.6679637
54311,0.99672043
96836,0.675749
142088,0.2530213
132858,0.6809348
67811,0.41865715
110879,0.513208
90956,0.99442554
37722,0.9502085
47800,0.98935354
139635,0.9724628
104924,0.5791045
42493,0.9885262
153541,0.59024894
61889,0.5720272
89892,0.71168196
90010,0.78967786
64916,0.8442176
27882,0.10354031
143508,0.6770428
124486,0.89713526
93089,0.85629874
157052,0.72596043
45151,0.89784163
28824,0.41191882
56528,0.2803888
10758,0.6992032
68095,0.99357665
121847,0.8252474
120306,0.64350486
89599,0.9111976
85112,0.95037276
41052,0.98588854
53405,0.8964951
49454,0.92970717
34283,0.27159098
101236,0.8543828
61772,0.49757865
99192,0.9852321
155922,0.5395102
114991,0.8806649
10707,0.96236247
65078,0.9959491
37933,0.99029785
21891,0.9597975
144664,0.95671993
59293,0.6612135
133024,0.41383106
71291,0.24653503
43769,0.5983843
19469,0.073262684
49921,0.31130865
49737,0.93331355
101738,0.69965607
65810,0.8289134
134664,0.96730775
148793,0.929076
13034,0.40282768
15811,0.94719195
89807,0.709584
4938,0.99158025
134134,0.26966986
82817,0.7829017
95045,0.18888395
3426,0.9739732
82869,0.04168895
2546,0.9579811
18139,0.7584597
23367,0.96887344
24431,0.9881456
44285,0.8747662
40661,0.9976965
47536,0.7785489
128897,0.93647426
110489,0.44872144
107668,0.6446402
112767,0.9241924
6536,0.7692418
121938,0.99671817
60651,0.47881418
70468,0.72884077
159612,0.9842395
72847,0.3564412
128993,0.26334435
10996,0.1656222
108145,0.9873429
19800,0.9804609
24325,0.7964623
81647,0.72066134
878,0.86434823
78983,0.19378419
92496,0.36440927
91603,0.94666946
102243,0.9792473
65312,0.40686902
69518,0.14034541
41969,0.52479213
6866,0.8014413
141753,0.08206425
105639,0.9397554
7480,0.8085486
8611,0.79865414
113521,0.058909465
99158,0.27564934
157916,0.095636986
24671,0.9630756
24322,0.3963746
156207,0.6735454
44806,0.14034541
71841,0.84165025
24250,0.5231704
16427,0.54020184
158358,0.99117965
132742,0.047809437
51889,0.82085663
72461,0.9813156
68393,0.66795844
142965,0.191082
58149,0.84811956
56424,0.8870784
143310,0.3206446
141780,0.6662742
19158,0.5057592
126476,0.65105104
39512,0.98339427
129259,0.9827702
138296,0.63091755
95905,0.9901643
15368,0.6986997
133928,0.83278644
154282,0.6424305
30462,0.057900555
46192,0.7763524
65088,0.90847945
143189,0.055559963
121797,0.0132507365
23227,0.8683347
12777,0.89461064
39252,0.71227527
151674,0.89174277
38529,0.5793764
128604,0.7509614
30966,0.8470548
150181,0.26773155
55370,0.49391994
103080,0.2502589
45260,0.5801099
4027,0.6589673
111191,0.951652
104838,0.016194407
50747,0.73922724
137304,0.869722
6535,0.97596514
74772,0.07747428
129671,0.9840572
101713,0.41061306
138384,0.6689327
109961,0.89409095
153257,0.6323966
111384,0.85694253
41145,0.98487204
149184,0.99597067
119952,0.78611666
70935,0.5612475
124237,0.7272246
141334,0.9223884
15244,0.98521054
121740,0.36484358
74236,0.5099543
23453,0.07757266
70605,0.977628
128053,0.34880233
141906,0.73593146
85275,0.013027906
30823,0.056821723
135845,0.61218244
78535,0.49473456
100442,0.6150905
106895,0.86940616
60613,0.9389058
98735,0.49293068
134071,0.9609141
87749,0.045819324
120532,0.4115128
91276,0.55610037
46749,0.9142103
35721,0.9135361
90447,0.35929823
122551,0.8120013
20947,0.6749639
90338,0.92811215
145131,0.9688386
45494,0.20041041
34223,0.97453254
153801,0.75542825
44673,0.9597888
149654,0.8295483
142349,0.86672896
128691,0.9156012
91882,0.77531934
70403,0.9555781
137222,0.54192364
125498,0.9214487
2657,0.9955983
77154,0.6866296
64192,0.9945814
101700,0.6518687
51546,0.020101316
4513,0.7549817
137609,0.38396004
37125,0.43457118
132,0.91500413
21413,0.18669766
150893,0.72158676
145708,0.9938541
5561,0.9079458
49164,0.89805263
137773,0.2501218
127706,0.5971557
33064,0.83432937
106562,0.8573363
156676,0.78727275
29632,0.11959
40230,0.49652168
136071,0.13410248
59454,0.6809605
40480,0.09475929
101718,0.9339567
23899,0.95252556
124522,0.8121493
22035,0.91732293
11896,0.2794478
12397,0.9877736
30809,0.97662175
27302,0.78009284
40329,0.91724247
86193,0.95464396
136998,0.38122833
59720,0.4692698
17304,0.5437668
7150,0.83661425
112352,0.8818008
86819,0.826879
102075,0.9585779
16183,0.22888367
12727,0.97804385
104259,0.75057936
134720,0.98933816
74003,0.93019396
101520,0.9799864
31039,0.9986665
96382,0.90730995
2087,0.9883355
140903,0.65143216
1440,0.97433084
109405,0.90289396
50143,0.9478756
118386,0.9427644
68706,0.92060184
106810,0.7384916
112872,0.77160347
72506,0.59558123
46468,0.95623
149665,0.8700323
74107,0.70435834
849,0.53286004
133663,0.4060779
41452,0.6795764
143469,0.42363414
649,0.98289895
23763,0.6329607
21556,0.17262886
67382,0.0644362
115139,0.7342061
141012,0.27524075
57636,0.9008624
20943,0.3118378
76242,0.7957636
82176,0.44867948
105073,0.8598577
67875,0.7135494
38443,0.64752716
33540,0.76347035
130374,0.9484136
146679,0.9903804
37841,0.9794337
113476,0.6569316
108612,0.6636679
24950,0.6556086
83753,0.9806219
150763,0.98049325
55837,0.11759257
12962,0.35593238
61327,0.024733035
42547,0.6071544
51773,0.76347035
24829,0.58171815
145109,0.0062323194
14187,0.9852257
8885,0.90676564
28474,0.12651654
9610,0.6607294
61617,0.76347035
90276,0.98924035
53415,0.88515604
60834,0.9940251
128609,0.9826008
77494,0.93387884
76544,0.99422336
124715,0.9835692
140352,0.9727424
139201,0.7542676
3475,0.94330597
150375,0.98723197
140116,0.9828407
156250,0.67402476
128036,0.032282017
48957,0.29095134
78880,0.93410254
68560,0.6479227
11024,0.8081832
46949,0.99567443
22956,0.96316475
144085,0.96910125
50942,0.9475042
41438,0.99551475
105961,0.86565256
150380,0.05769343
20509,0.9393623
92608,0.50571793
42427,0.98059946
75606,0.9638677
26106,0.64537853
61025,0.48342025
105511,0.99792725
4346,0.44031137
63981,0.007897931
155591,0.9589015
34370,0.99062335
110652,0.56465256
128862,0.6379331
109348,0.8103361
139123,0.88459796
36537,0.1169549
21153,0.80278045
57696,0.839782
127593,0.9160567
161190,0.9124009
78006,0.02937455
51166,0.98199904
62729,0.9739291
147255,0.884721
64036,0.8194214
150941,0.99208885
49435,0.52562696
15218,0.9943532
72191,0.29576164
131645,0.96330434
131630,0.956267
26046,0.98853636
24143,0.28154203
63012,0.9283849
23438,0.839782
153401,0.72245294
37615,0.8227829
95085,0.42445755
6530,0.54437673
112889,0.9908084
59717,0.91927135
100216,0.8623611
73670,0.009372629
102135,0.113446146
133263,0.9670225
152105,0.65646225
50654,0.6118073
42816,0.23959847
156614,0.16771203
114405,0.756327
116552,0.9644432
46328,0.8490403
149464,0.93729687
132662,0.95154554
60944,0.04499668
144606,0.9908211
56776,0.97667885
101335,0.9730935
129695,0.95680946
72017,0.92164725
54431,0.86232626
7656,0.89135104
62497,0.97388524
145406,0.9800534
84710,0.83809996
46861,0.99417233
105621,0.51143473
120725,0.6976971
118369,0.25729364
138449,0.010402501
50113,0.978361
38542,0.086741306
127718,0.9699659
965,0.2352524
18295,0.43101907
88147,0.9973361
131044,0.023177003
95670,0.008510181
73378,0.98403955
1401,0.8585969
681,0.07113478
58688,0.947725
39061,0.96524185
123510,0.97844124
120115,0.95797944
72108,0.80642235
124261,0.7469137
147623,0.8978669
90311,0.66568756
74130,0.9588431
51309,0.52134925
157264,0.99104613
114908,0.966524
7961,0.01787431
76312,0.91201943
71238,0.45433295
148165,0.04106315
109874,0.9632197
154323,0.6665127
85815,0.34559283
41324,0.007204803
119075,0.96001494
112455,0.007615276
17144,0.07609217
58179,0.35046083
86198,0.16856956
123784,0.099497855
56589,0.01708334
124177,0.8318321
23752,0.040807802
24051,0.8599849
122479,0.2120503
147712,0.68160975
4406,0.90716356
71553,0.980794
143217,0.9931512
20976,0.9382053
77120,0.1995823
140272,0.03507483
59876,0.065309025
99753,0.88804764
24954,0.118646
90677,0.5359153
54872,0.5291153
17264,0.7987475
111299,0.6758218
45245,0.9402885
149851,0.75812614
139396,0.118646
34116,0.20318577
64383,0.86362255
139757,0.93152195
28674,0.7428545
118512,0.4268245
93851,0.8062885
85927,0.4473404
145821,0.04202274
146981,0.0016080852
62872,0.9812213
28991,0.8816028
135950,0.98992825
117778,0.026511565
154200,0.9925025
58340,0.73907685
135960,0.23755932
97643,0.7136366
44792,0.069808796
60227,0.9258505
76585,0.9536403
98550,0.37312385
107949,0.8580427
147398,0.7473231
44630,0.6311908
132702,0.009501434
44132,0.98070747
81864,0.8698975
23319,0.9682847
80386,0.6500842
131521,0.81912786
158359,0.81448805
68709,0.5953174
82473,0.25308806
67436,0.25460652
79740,0.41802186
39693,0.9714175
77671,0.04019171
50453,0.8974581
44651,0.46779415
144057,0.9325529
74009,0.99169976
23786,0.7919654
60297,0.9910221
46127,0.9368053
159675,0.99073917
77771,0.9506669
8780,0.9358368
9611,0.91829294
33726,0.9506669
18922,0.76860464
158550,0.11765127
104191,0.06365983
127938,0.016335929
145638,0.18761101
33788,0.059373256
8892,0.060253967
148852,0.30241832
134784,0.1946742
29684,0.42665642
67305,0.8310452
31478,0.83485603
41627,0.34202036
2404,0.12369368
135253,0.49094132
113426,0.10350685
62534,0.9691138
156786,0.3662882
30811,0.6054053
69427,0.942826
13551,0.9799995
24238,0.8948415
19391,0.12590699
145323,0.9344559
38310,0.53095424
73159,0.98572785
123549,0.5738015
60359,0.058054272
135476,0.9822885
62460,0.39844948
528,0.39559218
5173,0.07143642
3227,0.87989783
129684,0.66774404
115263,0.9581716
145552,0.5886462
27943,0.68753654
42122,0.8772417
110444,0.5891705
14264,0.9802486
106267,0.8889975
135856,0.9922647
67714,0.4149752
3085,0.53386414
42959,0.0992608
7422,0.82016855
81734,0.81501144
120644,0.5812591
71492,0.5191986
73247,0.19667068
91202,0.9885698
149369,0.017956033
56354,0.9600637
147788,0.9904301
6989,0.9574007
20121,0.79332167
118907,0.9843856
94480,0.8791641
127543,0.3580878
150947,0.68708146
45069,0.70219475
54448,0.46421131
118201,0.997524
75964,0.99595475
147265,0.4398095
6046,0.8393239
138150,0.97451967
26592,0.9526907
71012,0.9398949
112817,0.9979682
32234,0.9806285
40487,0.35779598
145977,0.79041165
114262,0.004693592
155024,0.14011753
100747,0.81549007
84957,0.94126093
79964,0.85441804
144537,0.9538034
89827,0.85141116
29588,0.24236432
11721,0.5651131
128903,0.92181295
89391,0.97715217
37142,0.98847234
16333,0.1792686
133962,0.99185574
107254,0.119255416
150765,0.769824
22631,0.69874513
11308,0.4896908
86559,0.020699752
76021,0.91522527
11593,0.9218107
159309,0.67495
12555,0.9974199
97598,0.7651937
26913,0.66227484
156533,0.98410326
17222,0.9888242
56772,0.098254345
78609,0.006837885
21052,0.9745551
121345,0.9093771
51029,0.8459961
20697,0.9870454
125023,0.8395766
117532,0.65001994
125485,0.7858173
49312,0.35744205
89847,0.8560167
69131,0.07856485
90315,0.710199
34382,0.9714929
29253,0.933892
14428,0.94715625
51430,0.20065282
45633,0.9176145
29300,0.78907937
69937,0.83505833
45223,0.06954385
93271,0.9877471
157783,0.57700914
152201,0.96371114
104950,0.580101
15882,0.8484238
70970,0.18186988
81305,0.94480425
118415,0.9941593
85212,0.73899275
35181,0.6410356
100485,0.98683906
78551,0.94294214
78756,0.53292054
103742,0.9840686
31438,0.98941684
78626,0.80097044
70611,0.9598887
82174,0.5859906
153017,0.4800278
25182,0.43613255
67613,0.92268604
131648,0.068064325
89833,0.9856382
19342,0.9291377
86985,0.9598887
68193,0.1792686
16616,0.72738117
97651,0.92181295
68185,0.0992608
121905,0.5812591
70340,0.103612274
97730,0.019807208
135878,0.53386414
3142,0.9840686
73185,0.9912968
117795,0.99233085
59848,0.6836071
16366,0.148947
63924,0.12590699
147182,0.88057196
135323,0.9366531
116501,0.70219475
11846,0.1977284
138456,0.4824292
116006,0.5738015
127509,0.8192574
78723,0.41033825
78254,0.66227484
135847,0.9510324
60908,0.8961978
41372,0.8395766
43359,0.22392121
13374,0.060516257
131169,0.89931273
70559,0.4800278
127556,0.20065282
120515,0.025008058
139200,0.9342451
131653,0.9526907
124131,0.47397056
29490,0.20917201
116503,0.5057323
61033,0.4149752
109935,0.107498996
